Global Time,Fuel Rail Pressure,Turbo Inlet Pressure Mean,Engine Speed,Intake Manifold Pressure,Engine Fuel Rate,Intake Manifold Air Temperature,Exhaust Left 1 Temp,Trans Gear,Intake Manifold #2 Air Temperature
2021-06-18 00:01:49,171000.0,94.5575,1738.0,179.2,435.7,38.9,536.0,16898.0,36.6
2021-06-18 00:01:50.000001,170000.0,94.55749999999999,1759.0,181.5,435.7,39.3,535.0,16898.0,37.0
2021-06-18 00:01:51,171000.0,94.54750000000001,1793.0,178.2,420.3,39.6,534.0,16898.0,37.3
2021-06-18 00:01:52,171000.0,94.48499999999999,1801.0,180.0,420.3,40.0,533.0,16898.0,37.7
2021-06-18 00:01:52.999999,170000.0,94.38250000000001,1804.5,180.7,418.85,40.3,533.0,16898.0,38.0
2021-06-18 00:01:54,170000.0,94.3675,1816.5,182.2,417.45,40.7,532.0,16898.0,38.3
2021-06-18 00:01:55,169000.0,94.36749999999999,1801.5,182.0,419.8,41.0,532.0,16898.0,38.7
2021-06-18 00:01:55.999999,169000.0,94.3825,1791.5,180.7,425.75,41.4,531.0,16898.0,39.0
2021-06-18 00:01:57,170000.0,94.375,1761.5,181.2,429.65,41.7,531.0,16898.0,39.3
2021-06-18 00:01:58,170000.0,94.43,1760.5,184.1,434.25,42.1,531.0,16898.0,39.7
2021-06-18 00:01:59,170000.0,94.4925,1747.5,180.9,434.85,42.4,531.0,16898.0,40.0
2021-06-18 00:02:00,169000.0,94.53999999999999,1727.5,184.4,435.2,42.8,531.0,16898.0,40.3
2021-06-18 00:02:01,168000.0,94.6175,1717.0,184.1,435.2,43.1,531.0,16898.0,40.6
2021-06-18 00:02:02,170000.0,94.6175,1682.0,184.3,435.2,43.5,531.0,16898.0,40.9
2021-06-18 00:02:03,170000.0,94.635,1664.0,184.3,435.1,43.8,531.0,16898.0,41.2
2021-06-18 00:02:04,170000.0,94.625,1705.0,184.5,434.6,44.1,532.0,16898.0,41.5
2021-06-18 00:02:05,171000.0,94.6425,1750.0,182.1,436.05,44.4,533.0,16898.0,41.7
2021-06-18 00:02:06.000001,173000.0,94.47,1802.0,183.1,424.3,44.7,534.0,16898.0,41.9
2021-06-18 00:02:07,173000.0,94.345,1826.5,182.9,416.85,45.0,534.0,16898.0,42.2
2021-06-18 00:02:08,171000.0,93.9975,1844.0,184.8,523.4,45.3,535.0,16898.0,42.4
2021-06-18 00:02:09.000001,174000.0,93.93249999999999,1849.5,194.0,526.35,45.6,536.0,16898.0,42.7
2021-06-18 00:02:10,111000.0,93.75750000000001,1852.0,193.4,436.15,45.9,537.0,16898.0,42.9
2021-06-18 00:02:11,118000.0,93.73499999999999,1849.5,202.5,430.7,46.2,539.0,16898.0,43.2
2021-06-18 00:02:11.999999,125000.0,93.7875,1838.0,206.5,447.5,46.5,541.0,16898.0,43.4
2021-06-18 00:02:13,154000.0,94.07,1814.5,201.7,417.1,46.8,543.0,16898.0,43.9
2021-06-18 00:02:14,160000.0,94.065,1809.5,193.2,419.45,47.1,545.0,16898.0,44.1
2021-06-18 00:02:14.999999,163000.0,93.93249999999999,1793.5,196.6,455.35,47.3,544.0,16898.0,44.3
2021-06-18 00:02:16,169000.0,94.06,1785.5,201.7,458.5,47.5,545.0,16898.0,44.4
2021-06-18 00:02:17,174000.0,94.28999999999999,1750.0,194.8,433.9,47.7,546.0,16898.0,44.5
2021-06-18 00:02:18,180000.0,94.39250000000001,1731.5,190.0,434.6,47.9,546.0,16898.0,44.7
2021-06-18 00:02:19,180000.0,94.535,1715.0,188.7,434.95,48.0,545.0,16898.0,44.7
2021-06-18 00:02:20,166000.0,94.6475,1670.5,189.4,436.15,48.1,543.0,16898.0,44.7
2021-06-18 00:02:21,162000.0,94.625,1656.0,187.7,437.35,48.1,542.0,16898.0,44.7
2021-06-18 00:02:22.000001,166000.0,94.625,1662.5,187.9,437.2,48.1,542.0,16898.0,44.6
2021-06-18 00:02:23,178000.0,94.485,1702.0,184.6,435.45,48.1,542.0,16898.0,44.5
2021-06-18 00:02:24,178000.0,94.39250000000001,1744.5,184.8,434.85,48.1,542.0,16898.0,44.4
2021-06-18 00:02:25.000001,160000.0,94.18,1779.0,189.9,454.85,48.0,541.0,16898.0,44.3
2021-06-18 00:02:26,154000.0,93.85249999999999,1800.5,200.9,452.5,47.9,542.0,16898.0,44.1
2021-06-18 00:02:27,153000.0,93.75,1806.0,204.8,452.5,47.8,544.0,16898.0,43.9
2021-06-18 00:02:27.999999,154000.0,93.6725,1809.0,203.3,419.35,47.7,547.0,16898.0,43.8
2021-06-18 00:02:29,153000.0,93.695,1797.0,205.5,455.1,47.5,549.0,16898.0,43.6
2021-06-18 00:02:30,170000.0,93.69,1794.0,209.5,459.6,47.2,550.0,16898.0,43.3
2021-06-18 00:02:30.999999,175000.0,93.7725,1771.5,200.4,427.85,47.1,552.0,16898.0,43.2
2021-06-18 00:02:32,179000.0,94.10249999999999,1728.0,194.5,434.95,46.9,552.0,16898.0,43.0
2021-06-18 00:02:33,181000.0,94.28,1704.0,188.3,434.6,46.7,550.0,16898.0,42.8
2021-06-18 00:02:34,169000.0,94.4125,1665.5,188.3,436.65,46.5,547.0,16898.0,42.5
2021-06-18 00:02:35,163000.0,94.5025,1648.5,190.2,437.35,46.4,545.0,16898.0,42.3
2021-06-18 00:02:36,164000.0,94.53999999999999,1647.0,188.0,437.1,46.2,544.0,16898.0,42.1
2021-06-18 00:02:37,163000.0,94.5575,1634.5,189.2,436.85,46.0,543.0,16898.0,41.9
2021-06-18 00:02:38,163000.0,94.565,1626.0,189.0,436.65,45.8,543.0,16898.0,41.7
2021-06-18 00:02:39,163000.0,94.595,1621.5,189.7,436.4,45.6,543.0,16898.0,41.5
2021-06-18 00:02:40,161000.0,94.60999999999999,1610.0,188.3,436.15,45.5,543.0,16898.0,41.3
2021-06-18 00:02:41.000001,161000.0,94.6475,1613.5,189.0,436.25,45.3,544.0,16898.0,41.2
2021-06-18 00:02:42,160000.0,94.6175,1603.5,190.7,436.05,45.2,544.0,16898.0,41.0
2021-06-18 00:02:43,157000.0,94.655,1597.0,189.2,435.8,45.1,545.0,16898.0,40.9
2021-06-18 00:02:44.000001,159000.0,94.64750000000001,1613.0,188.0,436.65,44.9,546.0,16898.0,40.8
2021-06-18 00:02:45,162000.0,94.61749999999999,1630.5,189.0,436.75,44.8,546.0,16898.0,40.6
2021-06-18 00:02:46,164000.0,94.50999999999999,1682.5,186.5,436.4,44.8,547.0,16898.0,40.5
2021-06-18 00:02:46.999999,169000.0,94.41499999999999,1707.0,186.7,435.1,44.7,547.0,16898.0,40.4
2021-06-18 00:02:48,180000.0,94.32249999999999,1739.0,184.5,434.6,44.6,547.0,16898.0,40.3
2021-06-18 00:02:49,175000.0,94.2275,1787.5,186.5,425.25,44.6,547.0,16898.0,40.3
2021-06-18 00:02:50,160000.0,94.10999999999999,1809.5,191.5,452.35,44.6,545.0,16898.0,40.3
2021-06-18 00:02:51,152000.0,93.78,1822.0,202.3,417.55,44.6,545.0,16898.0,40.3
2021-06-18 00:02:52,151000.0,93.845,1806.0,195.1,453.2,44.6,546.0,16898.0,40.3
2021-06-18 00:02:53,145000.0,93.675,1797.0,202.8,454.85,44.7,547.0,16898.0,40.4
2021-06-18 00:02:54,153000.0,93.62,1803.5,199.8,418.4,44.7,549.0,16898.0,40.5
2021-06-18 00:02:55,155000.0,93.64999999999999,1816.0,200.3,417.7,44.8,550.0,16898.0,40.6
2021-06-18 00:02:56,152000.0,93.695,1820.5,199.7,417.55,44.9,550.0,16898.0,40.8
2021-06-18 00:02:57.000001,154000.0,93.75,1808.0,199.7,453.3,45.1,550.0,16898.0,41.0
2021-06-18 00:02:58,153000.0,93.60999999999999,1799.0,205.7,455.9,45.3,550.0,16898.0,41.2
2021-06-18 00:02:59,158000.0,93.55250000000001,1790.0,208.7,456.15,45.5,552.0,16898.0,41.5
2021-06-18 00:03:00.000001,162000.0,93.54500000000002,1811.5,208.9,451.65,45.8,553.0,16898.0,41.7
2021-06-18 00:03:01,150000.0,93.53,1830.0,208.6,417.55,46.1,554.0,16898.0,42.0
2021-06-18 00:03:02,148000.0,93.7575,1841.5,196.8,416.05,46.4,555.0,16898.0,42.4
2021-06-18 00:03:02.999999,115000.0,93.6725,1858.5,198.5,418.15,46.6,554.0,16898.0,42.7
2021-06-18 00:03:04,117000.0,93.5925,1852.5,196.3,390.0,46.9,554.0,16898.0,43.0
2021-06-18 00:03:05,122000.0,93.69749999999999,1849.5,197.5,398.15,47.3,553.0,16898.0,43.3
2021-06-18 00:03:05.999999,124000.0,93.72749999999999,1862.0,194.0,358.75,47.6,552.0,16898.0,43.8
2021-06-18 00:03:07,135000.0,93.85249999999999,1860.0,182.7,331.3,47.8,550.0,16898.0,44.1
2021-06-18 00:03:08,140000.0,94.125,1847.0,175.3,324.55,48.1,547.0,16898.0,44.4
2021-06-18 00:03:09,138000.0,94.2425,1845.0,174.3,349.05,48.4,542.0,16898.0,44.8
2021-06-18 00:03:10,136000.0,94.19749999999999,1853.0,171.8,332.45,48.6,538.0,16898.0,45.1
2021-06-18 00:03:11,135000.0,94.23249999999999,1837.5,172.1,360.15,48.8,534.0,16898.0,45.3
2021-06-18 00:03:12,129000.0,94.095,1807.5,180.4,272.6,48.9,532.0,16898.0,45.5
2021-06-18 00:03:13,159000.0,95.0475,1720.5,119.5,56.95,49.0,530.0,16898.0,45.7
2021-06-18 00:03:14,161000.0,96.0,1620.0,77.6,81.1,49.0,519.0,16898.0,45.8
2021-06-18 00:03:15,154000.0,96.39750000000001,1547.5,59.3,89.35,49.0,504.0,16898.0,45.8
2021-06-18 00:03:16.000001,151000.0,96.555,1461.5,50.5,95.3,48.8,490.0,16898.0,45.7
2021-06-18 00:03:17,139000.0,96.6575,1422.0,44.8,310.0,48.7,479.0,16898.0,45.6
2021-06-18 00:03:18,128000.0,96.5325,1387.5,63.5,193.4,48.5,472.0,16898.0,45.3
2021-06-18 00:03:19.000001,139000.0,96.5775,1325.0,57.1,74.55,48.3,475.0,16898.0,45.1
2021-06-18 00:03:20,145000.0,96.78,1484.5,42.6,326.3,48.1,478.0,16897.0,44.9
2021-06-18 00:03:21,151000.0,96.66499999999999,1389.0,38.3,30.9,47.8,477.0,16897.0,44.6
2021-06-18 00:03:21.999999,156000.0,96.8625,1246.0,25.5,34.1,47.6,475.0,16385.0,44.3
2021-06-18 00:03:23,170000.0,96.8825,1414.5,28.0,279.9,47.3,468.0,16385.0,44.1
2021-06-18 00:03:24,185000.0,96.745,1537.5,45.0,346.2,47.1,466.0,16897.0,43.8
2021-06-18 00:03:25,181000.0,96.32749999999999,1605.5,75.5,428.6,46.8,472.0,16897.0,43.6
2021-06-18 00:03:26,161000.0,95.83000000000001,1774.0,114.8,424.65,46.6,485.0,16897.0,43.3
2021-06-18 00:03:27,124000.0,94.9075,1666.0,148.7,368.0,46.3,501.0,16898.0,43.1
2021-06-18 00:03:28,152000.0,94.94500000000001,1736.5,171.3,437.1,46.1,515.0,16898.0,42.8
2021-06-18 00:03:29,168000.0,94.2675,1825.0,179.1,420.9,45.7,526.0,16898.0,42.6
2021-06-18 00:03:30,132000.0,94.11749999999999,1895.0,171.7,191.15,45.3,535.0,16898.0,42.3
2021-06-18 00:03:31,172000.0,95.03999999999999,1862.5,108.1,61.9,44.9,536.0,16898.0,42.0
2021-06-18 00:03:32.000001,171000.0,95.85249999999999,1847.5,72.9,82.5,44.6,525.0,16898.0,41.7
2021-06-18 00:03:33,158000.0,96.01,1841.5,72.3,187.15,44.1,509.0,16898.0,41.4
2021-06-18 00:03:34,159000.0,95.89750000000001,1860.5,75.5,123.35,43.8,495.0,16898.0,41.1
2021-06-18 00:03:35.000001,167000.0,96.0725,1869.0,63.3,39.2,43.5,485.0,16898.0,40.8
2021-06-18 00:03:36,169000.0,96.32,1863.0,41.3,9.1,43.2,473.0,16898.0,40.6
2021-06-18 00:03:37,170000.0,96.32249999999999,1704.5,48.5,43.2,42.9,461.0,16899.0,40.4
2021-06-18 00:03:37.999999,178000.0,96.47749999999999,1641.0,62.3,413.55,42.8,449.0,16899.0,40.2
2021-06-18 00:03:39,176000.0,95.8825,1772.5,107.0,434.5,42.6,448.0,16899.0,40.1
2021-06-18 00:03:40,124000.0,95.05499999999999,1695.5,140.8,306.65,42.4,460.0,16900.0,39.9
2021-06-18 00:03:40.999999,125000.0,95.51749999999998,1486.0,162.9,430.6,42.3,473.0,16900.0,39.8
2021-06-18 00:03:42,134000.0,95.2975,1486.5,174.3,430.25,42.2,488.0,16900.0,39.8
2021-06-18 00:03:43,142000.0,95.04750000000001,1548.5,180.0,436.25,42.1,501.0,16900.0,39.7
2021-06-18 00:03:44,158000.0,94.7975,1597.5,181.7,436.25,41.9,513.0,16900.0,39.6
2021-06-18 00:03:45,170000.0,94.5875,1701.5,178.3,434.95,41.8,522.0,16900.0,39.5
2021-06-18 00:03:46,179000.0,94.3675,1776.5,180.5,431.2,41.7,528.0,16900.0,39.4
2021-06-18 00:03:47,122000.0,94.065,1807.5,188.8,457.1,41.7,531.0,16900.0,39.3
2021-06-18 00:03:48,147000.0,94.1725,1843.5,166.2,316.5,41.6,534.0,16900.0,39.3
2021-06-18 00:03:49,175000.0,94.8775,1860.0,121.0,91.0,41.6,533.0,16900.0,39.3
2021-06-18 00:03:50,181000.0,96.2275,1849.0,72.3,53.15,41.7,523.0,16900.0,39.3
2021-06-18 00:03:51.000001,173000.0,96.22999999999999,1834.0,49.8,88.4,41.7,505.0,16900.0,39.3
2021-06-18 00:03:52,146000.0,95.7425,1824.0,63.5,259.8,41.7,486.0,16900.0,39.3
2021-06-18 00:03:53,131000.0,95.16499999999999,1841.5,102.5,311.3,41.8,476.0,16900.0,39.2
2021-06-18 00:03:53.999999,131000.0,95.245,1869.0,131.8,258.6,41.8,477.0,16900.0,39.3
2021-06-18 00:03:55,161000.0,96.0,1884.0,113.9,54.45,41.9,483.0,16900.0,39.3
2021-06-18 00:03:56,175000.0,96.44749999999999,1876.0,62.5,0.0,42.0,481.0,16900.0,39.3
2021-06-18 00:03:56.999999,174000.0,96.57750000000001,1863.0,35.6,6.25,42.1,469.0,16900.0,39.4
2021-06-18 00:03:58,172000.0,96.66,1856.0,26.0,3.2,42.1,450.0,16900.0,39.3
2021-06-18 00:03:59,183000.0,96.70500000000001,1858.0,22.6,0.0,42.2,433.0,16900.0,39.3
2021-06-18 00:04:00,184000.0,96.69749999999999,1853.0,18.3,26.65,42.2,419.0,16900.0,39.3
2021-06-18 00:04:01,176000.0,96.69,1843.0,18.2,40.0,42.3,405.0,16900.0,39.2
2021-06-18 00:04:02,174000.0,96.61749999999999,1836.5,21.9,47.45,42.3,391.0,16900.0,39.2
2021-06-18 00:04:03,161000.0,96.22,1811.5,32.5,217.45,42.3,382.0,16900.0,39.1
2021-06-18 00:04:04,127000.0,95.35249999999999,1813.5,74.4,389.9,42.3,379.0,16900.0,39.1
2021-06-18 00:04:05,117000.0,94.695,1845.0,134.4,423.15,42.3,391.0,16900.0,39.1
2021-06-18 00:04:06,173000.0,95.3225,1881.0,105.0,246.9,42.4,415.0,16900.0,39.1
2021-06-18 00:04:07.000001,173000.0,96.03999999999999,1868.0,63.8,64.25,42.4,432.0,16900.0,39.0
2021-06-18 00:04:08,169000.0,96.2875,1855.0,48.9,70.9,42.4,436.0,16900.0,39.0
2021-06-18 00:04:09,156000.0,96.23749999999998,1832.5,58.9,151.15,42.3,429.0,16900.0,38.8
2021-06-18 00:04:10.000001,161000.0,96.08500000000001,1836.0,69.4,59.05,42.2,418.0,16900.0,38.8
2021-06-18 00:04:11,170000.0,96.125,1865.5,62.6,22.95,42.2,418.0,16900.0,38.7
2021-06-18 00:04:12,165000.0,96.32749999999999,1878.0,44.8,58.0,42.1,416.0,16900.0,38.6
2021-06-18 00:04:12.999999,131000.0,96.2975,1834.5,59.4,292.45,42.1,409.0,16900.0,38.5
2021-06-18 00:04:14,124000.0,95.7875,1817.5,103.8,434.95,42.0,409.0,16900.0,38.4
2021-06-18 00:04:15,119000.0,94.9075,1827.5,153.9,384.3,42.0,421.0,16900.0,38.4
2021-06-18 00:04:15.999999,128000.0,94.42750000000001,1903.0,163.0,198.35,42.0,438.0,16900.0,38.4
2021-06-18 00:04:17,180000.0,95.26749999999998,1883.0,103.7,35.65,42.0,453.0,16900.0,38.4
2021-06-18 00:04:18,173000.0,96.145,1871.0,53.2,10.2,42.0,452.0,16900.0,38.3
2021-06-18 00:04:19,181000.0,96.455,1836.0,34.5,40.5,41.9,440.0,16900.0,38.3
2021-06-18 00:04:20,172000.0,96.555,1813.0,33.7,127.1,41.8,426.0,16900.0,38.2
2021-06-18 00:04:21,142000.0,96.35749999999999,1848.0,61.1,273.4,41.8,415.0,16900.0,38.1
2021-06-18 00:04:22,136000.0,95.82750000000001,1890.5,97.4,239.9,41.8,417.0,16900.0,38.1
2021-06-18 00:04:23.000001,161000.0,95.68,1881.0,89.3,55.85,41.8,425.0,16900.0,38.1
2021-06-18 00:04:24,177000.0,96.085,1868.0,60.1,29.7,41.8,429.0,16900.0,38.1
2021-06-18 00:04:25,173000.0,96.4225,1837.5,38.8,54.2,41.8,424.0,16900.0,38.0
2021-06-18 00:04:26.000001,136000.0,96.47,1810.0,47.0,242.3,41.8,414.0,16900.0,38.0
2021-06-18 00:04:27,125000.0,95.9625,1824.5,90.4,398.15,41.8,410.0,16900.0,37.9
2021-06-18 00:04:28,125000.0,95.21000000000001,1872.0,130.4,344.05,41.7,419.0,16900.0,37.9
2021-06-18 00:04:28.999999,176000.0,95.5625,1842.5,85.7,83.55,41.7,435.0,16900.0,37.9
2021-06-18 00:04:30,169000.0,96.1975,1821.0,56.1,206.05,41.7,437.0,16900.0,37.8
2021-06-18 00:04:31,154000.0,96.19749999999999,1856.0,63.1,169.35,41.7,430.0,16900.0,37.8
2021-06-18 00:04:31.999999,174000.0,96.19,1861.0,54.9,11.7,41.7,427.0,16900.0,37.8
2021-06-18 00:04:33,170000.0,96.455,1896.0,33.7,0.0,41.6,421.0,16900.0,37.7
2021-06-18 00:04:34,165000.0,96.60499999999999,1773.5,31.0,268.3,41.6,411.0,16900.0,37.6
2021-06-18 00:04:35,180000.0,96.2125,1770.0,75.8,459.35,41.5,402.0,16900.0,37.5
2021-06-18 00:04:36,169000.0,95.5,1779.0,124.2,427.05,41.5,410.0,16900.0,37.5
2021-06-18 00:04:37,165000.0,94.83,1758.5,161.9,429.3,41.5,430.0,16900.0,37.5
2021-06-18 00:04:38,177000.0,94.4725,1722.5,170.9,434.85,41.5,448.0,16900.0,37.4
2021-06-18 00:04:39,166000.0,94.54249999999999,1636.5,177.0,436.65,41.5,462.0,16900.0,37.4
2021-06-18 00:04:40,159000.0,94.63999999999999,1575.5,180.4,434.4,41.4,473.0,16900.0,37.4
2021-06-18 00:04:41,130000.0,94.86000000000001,1497.0,184.4,432.35,41.4,484.0,16900.0,37.4
2021-06-18 00:04:42.000001,133000.0,95.07999999999998,1417.0,186.3,423.0,41.4,493.0,16900.0,37.4
2021-06-18 00:04:43,129000.0,95.2125,1334.0,183.3,412.5,41.4,502.0,16900.0,37.4
2021-06-18 00:04:44,124000.0,95.51749999999998,1291.0,176.4,394.35,41.4,512.0,16900.0,37.4
2021-06-18 00:04:45.000001,169000.0,94.945,1604.0,176.6,436.25,41.4,522.0,16899.0,37.4
2021-06-18 00:04:46,144000.0,94.82750000000001,1557.5,183.6,434.6,41.4,531.0,16899.0,37.4
2021-06-18 00:04:47,134000.0,94.83500000000001,1517.0,187.7,433.45,41.5,538.0,16899.0,37.5
2021-06-18 00:04:47.999999,141000.0,94.8975,1496.5,188.0,432.7,41.6,543.0,16899.0,37.5
2021-06-18 00:04:49,142000.0,94.845,1511.5,188.8,433.9,41.7,548.0,16899.0,37.6
2021-06-18 00:04:50,149000.0,94.75999999999999,1565.0,186.7,435.55,41.8,551.0,16899.0,37.7
2021-06-18 00:04:51,162000.0,94.57,1618.0,185.0,437.8,42.0,554.0,16899.0,37.8
2021-06-18 00:04:52,170000.0,94.42750000000001,1721.0,182.8,436.4,42.1,555.0,16899.0,38.0
2021-06-18 00:04:53,170000.0,94.10249999999999,1847.0,185.5,432.35,42.3,555.0,16899.0,38.2
2021-06-18 00:04:54,128000.0,94.2575,1503.5,196.9,431.65,42.5,554.0,16900.0,38.3
2021-06-18 00:04:55,162000.0,94.5575,1599.0,190.6,436.25,42.7,553.0,16900.0,38.5
2021-06-18 00:04:56,170000.0,94.44500000000001,1645.0,184.7,437.1,42.9,552.0,16900.0,38.7
2021-06-18 00:04:57,180000.0,94.315,1742.5,181.3,435.55,43.2,551.0,16900.0,38.9
2021-06-18 00:04:58.000001,164000.0,94.08000000000001,1830.0,184.7,418.75,43.4,550.0,16900.0,39.1
2021-06-18 00:04:59,115000.0,93.8375,1896.0,184.7,338.65,43.6,549.0,16900.0,39.3
2021-06-18 00:05:00,174000.0,94.63999999999999,1880.5,131.5,93.5,43.9,547.0,16900.0,39.5
2021-06-18 00:05:01.000001,182000.0,95.7425,1864.0,72.8,50.4,44.1,535.0,16900.0,39.8
2021-06-18 00:05:02,146000.0,96.16499999999999,1833.0,59.7,165.6,44.3,515.0,16900.0,40.0
2021-06-18 00:05:03,149000.0,96.03999999999999,1828.5,78.4,249.15,44.4,498.0,16900.0,40.1
2021-06-18 00:05:03.999999,152000.0,95.75999999999999,1835.5,92.8,281.95,44.5,489.0,16900.0,40.3
2021-06-18 00:05:05,133000.0,95.4225,1865.5,119.8,250.0,44.7,486.0,16900.0,40.3
2021-06-18 00:05:06,134000.0,95.25999999999999,1837.5,126.0,246.9,44.8,486.0,16900.0,40.4
2021-06-18 00:05:06.999999,142000.0,95.17000000000002,1802.5,126.3,208.8,44.9,487.0,16900.0,40.5
2021-06-18 00:05:08,158000.0,95.375,1802.5,109.2,167.0,45.0,486.0,16900.0,40.6
2021-06-18 00:05:09,162000.0,95.72749999999999,1792.5,81.8,59.75,45.0,482.0,16900.0,40.7
2021-06-18 00:05:10,161000.0,96.15,1752.5,59.2,49.6,45.1,472.0,16900.0,40.7
2021-06-18 00:05:11,154000.0,96.47749999999999,1702.0,36.5,0.0,45.1,460.0,16900.0,40.7
2021-06-18 00:05:12,160000.0,96.655,1690.5,25.6,84.25,45.0,446.0,16900.0,40.6
2021-06-18 00:05:13,125000.0,96.455,1707.0,55.3,309.15,44.9,431.0,16900.0,40.5
2021-06-18 00:05:14,129000.0,95.92999999999999,1756.0,96.9,366.7,44.9,433.0,16900.0,40.4
2021-06-18 00:05:15,185000.0,95.21,1781.5,141.4,431.2,44.8,447.0,16900.0,40.3
2021-06-18 00:05:16,136000.0,94.60249999999999,1872.5,161.8,423.85,44.8,464.0,16900.0,40.3
2021-06-18 00:05:17.000001,146000.0,94.2175,1839.5,180.1,451.65,44.7,480.0,16900.0,40.2
2021-06-18 00:05:18,118000.0,93.9975,1871.5,182.8,338.65,44.7,492.0,16900.0,40.1
2021-06-18 00:05:19,136000.0,94.4675,1813.5,154.7,442.55,44.6,499.0,16900.0,40.0
2021-06-18 00:05:20.000001,153000.0,95.095,1762.0,114.7,428.2,44.5,501.0,16900.0,39.8
2021-06-18 00:05:21,161000.0,95.11,1837.5,123.1,281.6,44.3,497.0,16900.0,39.7
2021-06-18 00:05:22,146000.0,95.1175,1844.0,126.7,286.55,44.2,494.0,16900.0,39.5
2021-06-18 00:05:22.999999,132000.0,94.815,1831.0,146.8,370.8,44.1,492.0,16900.0,39.3
2021-06-18 00:05:24,122000.0,94.2825,1866.5,166.8,336.75,43.9,493.0,16900.0,39.2
2021-06-18 00:05:25,136000.0,94.21000000000001,1899.5,167.8,208.55,43.8,497.0,16900.0,39.1
2021-06-18 00:05:26,189000.0,95.1275,1943.0,98.7,0.0,43.8,498.0,16900.0,39.0
2021-06-18 00:05:27,182000.0,96.10750000000002,1908.5,49.1,0.0,43.7,488.0,16900.0,38.9
2021-06-18 00:05:28,177000.0,96.48499999999999,1873.5,31.0,0.0,43.6,470.0,16900.0,38.7
2021-06-18 00:05:29,163000.0,96.69749999999999,1764.0,21.9,9.6,43.4,451.0,16900.0,38.6
2021-06-18 00:05:30,150000.0,96.64,1763.5,29.3,353.4,43.3,432.0,16900.0,38.4
2021-06-18 00:05:31,119000.0,96.17999999999999,1860.0,69.8,309.15,43.2,422.0,16900.0,38.3
2021-06-18 00:05:32,175000.0,95.905,1866.5,75.0,87.45,43.1,428.0,16900.0,38.2
2021-06-18 00:05:33.000001,148000.0,96.16499999999999,1848.0,62.9,214.45,43.0,432.0,16900.0,38.1
2021-06-18 00:05:34,179000.0,96.1575,1950.5,52.0,0.0,42.9,431.0,16900.0,38.0
2021-06-18 00:05:35,172000.0,96.47749999999999,1900.5,31.3,0.0,42.8,425.0,16900.0,37.8
2021-06-18 00:05:36.000001,175000.0,96.48,1841.5,21.7,44.5,42.6,414.0,16900.0,37.7
2021-06-18 00:05:37,178000.0,95.78999999999999,1786.0,50.8,349.15,42.4,400.0,16900.0,37.4
2021-06-18 00:05:38,142000.0,94.8675,1846.0,101.9,398.75,42.2,404.0,16900.0,37.3
2021-06-18 00:05:38.999999,126000.0,95.2575,1885.5,151.5,345.35,42.1,421.0,16900.0,37.1
2021-06-18 00:05:40,188000.0,96.1325,1870.5,93.2,11.35,41.9,439.0,16900.0,37.0
2021-06-18 00:05:41,184000.0,96.35750000000002,1852.5,50.1,32.1,41.8,445.0,16900.0,36.8
2021-06-18 00:05:41.999999,167000.0,96.17999999999999,1856.5,43.3,62.25,41.5,437.0,16900.0,36.6
2021-06-18 00:05:43,133000.0,95.5875,1825.5,66.8,280.85,41.3,428.0,16900.0,36.2
2021-06-18 00:05:44,133000.0,94.7975,1805.5,111.0,428.6,41.1,428.0,16900.0,36.0
2021-06-18 00:05:45,127000.0,94.42750000000001,1860.0,149.7,369.85,41.0,439.0,16900.0,35.8
2021-06-18 00:05:46,163000.0,95.54750000000001,1866.5,143.0,20.5,40.8,453.0,16900.0,35.7
2021-06-18 00:05:47,158000.0,95.3825,1817.5,89.5,149.15,40.7,460.0,16900.0,35.6
2021-06-18 00:05:48,127000.0,94.8425,1773.0,121.4,426.1,40.5,457.0,16900.0,35.4
2021-06-18 00:05:49,176000.0,94.71249999999999,1672.5,158.1,434.4,40.3,461.0,16900.0,35.3
2021-06-18 00:05:50,160000.0,94.8125,1596.0,171.4,434.95,40.3,470.0,16900.0,35.3
2021-06-18 00:05:51,146000.0,94.92750000000001,1520.5,179.8,433.1,40.2,478.0,16900.0,35.2
2021-06-18 00:05:52.000001,130000.0,95.065,1454.0,186.3,426.2,40.1,487.0,16900.0,35.2
2021-06-18 00:05:53,125000.0,95.29249999999999,1383.0,183.5,420.4,40.1,497.0,16900.0,35.2
2021-06-18 00:05:54,122000.0,95.47749999999999,1321.0,177.3,411.05,40.0,506.0,16900.0,35.1
2021-06-18 00:05:54.999999,171000.0,94.7375,1358.0,179.1,414.15,40.0,515.0,16899.0,35.2
2021-06-18 00:05:56,157000.0,94.63499999999999,1588.0,186.2,434.5,40.0,534.0,16899.0,35.2
2021-06-18 00:05:57,135000.0,94.70250000000001,1562.5,189.1,432.5,40.0,540.0,16899.0,35.2
2021-06-18 00:05:57.999999,140000.0,94.845,1505.0,189.3,424.65,40.1,544.0,16899.0,35.3
2021-06-18 00:05:59,131000.0,95.025,1446.0,188.9,420.55,40.1,547.0,16899.0,35.4
2021-06-18 00:06:00,125000.0,95.205,1384.0,186.8,414.85,40.2,552.0,16899.0,35.5
2021-06-18 00:06:01,124000.0,95.32999999999998,1340.5,183.4,401.1,40.3,556.0,16899.0,35.6
2021-06-18 00:06:02,131000.0,95.48500000000001,1617.0,167.8,376.4,40.5,560.0,16898.0,35.8
